"StartDate","EndDate","Status","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Consent","YrsAgo_1","Discipline","EdLvl","Rqrd","USinst","myGrade","format","Virtual_1","Virtual_2","Virtual_3","Virtual_4","Virtual_5","Virtual_6","StaffNum","1_iPronouns","1_iGenderConf","1_iRace","1_iUS","1_iDis","2_iPronouns","2_iGenderConf","2_iRace","2_iUS","2_iDis","3_iPronouns","3_iGenderConf","3_iRace","3_iUS","3_iDis","4_iPronouns","4_iGenderConf","4_iRace","4_iUS","4_iDis","5_iPronouns","5_iGenderConf","5_iRace","5_iUS","5_iDis","6_iPronouns","6_iGenderConf","6_iRace","6_iUS","6_iDis","7_iPronouns","7_iGenderConf","7_iRace","7_iUS","7_iDis","8_iPronouns","8_iGenderConf","8_iRace","8_iUS","8_iDis","9_iPronouns","9_iGenderConf","9_iRace","9_iUS","9_iDis","10_iPronouns","10_iGenderConf","10_iRace","10_iUS","10_iDis","Gender_10","Gender_11","Gender_13","Intl_1","Intl_2","Intl_4","Disability_4","Disability_5","Disability_6","Race_10","Race_1","Race_7","Race_8","Race_2","StudyHrs_1","myCntrb_1","myCntrb_2","myCntrb_3","cEval_1","cEval_2","cEval_3","cEval_4","cEval_5","cEval_6","cEval_7","cEval_8","cEval_9","cEval_10","cEval_11","cEval_12","cEval_13","cEval_14","cEval_15","cEval_20","cEval_16","cEval_17","cEval_18","cEval_19","USstdnt","myEdLvl","firstGen","Belong_1","Belong_2","Belong_3","Institution_0","Institution_1","Institution_2","Blst_1","Blst_2","Blst_3","Blst_4","Blst_5","Blst_6","nBSoC_1","nBSoC_2","nBSoC_3","nBSoC_4","nBSoC_5","nBSoC_6","INTst_1","INTst_2","INTst_3","INTst_4","INTst_5","INTst_6","wDIS_1","wDIS_2","wDIS_3","wDIS_4","wDIS_5","wDIS_6","LGBTQ_1","LGBTQ_2","LGBTQ_3","LGBTQ_4","LGBTQ_5","LGBTQ_6","Climate_DO_Blst_1","Climate_DO_Blst_2","Climate_DO_Blst_3","Climate_DO_Blst_4","Climate_DO_Blst_5","Climate_DO_Blst_6","Climate_DO_nBSoC_1","Climate_DO_nBSoC_2","Climate_DO_nBSoC_3","Climate_DO_nBSoC_4","Climate_DO_nBSoC_5","Climate_DO_nBSoC_6","Climate_DO_INTst_1","Climate_DO_INTst_2","Climate_DO_INTst_3","Climate_DO_INTst_4","Climate_DO_INTst_5","Climate_DO_INTst_6","Climate_DO_wDIS_1","Climate_DO_wDIS_2","Climate_DO_wDIS_3","Climate_DO_wDIS_4","Climate_DO_wDIS_5","Climate_DO_wDIS_6","Climate_DO_LGBTQ_1","Climate_DO_LGBTQ_2","Climate_DO_LGBTQ_3","Climate_DO_LGBTQ_4","Climate_DO_LGBTQ_5","Climate_DO_LGBTQ_6"
2021-11-06 11:37:49,2021-11-06 11:39:08,0,9,79,0,2021-11-13 10:39:14,"R_325WRWpaZrn5uN7","anonymous","EN",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-06 12:58:52,2021-11-06 12:58:57,0,3,4,0,2021-11-13 11:58:58,"R_2eRayMNciKohhgt","social","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-07 14:03:07,2021-11-07 14:06:01,0,38,173,0,2021-11-14 14:06:02,"R_2dzN0joQP9QmB4Z","social","EN",1,2,9,7,3,0,2,1,NA,NA,NA,NA,NA,NA,3,4,2,2,0,1,4,2,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-06 09:54:21,2021-11-10 20:36:05,0,3,387703,0,2021-11-17 20:36:06,"R_1dpqt3kvFG3efCw","anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-24 11:07:13,2022-03-24 11:13:08,0,100,355,1,2022-03-24 11:13:09,"R_rpOdwcrMWC4BFkt","anonymous","EN",1,0,9,5,1,0,1,3,1,NA,1,NA,1,NA,3,2,1,1,0,1,1,1,3,0,1,2,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,0,100,0,0,100,0,0,2,10,88,0,10,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,3,4,1,9,0,3,3,3,1,2,3,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,20,7,24,14,9,16,29,6,22,11,17,3,8,1,19,12,23,2,13,28,10,4,26,21,25,30,15,5,27,18
2022-03-24 11:35:55,2022-03-24 11:46:22,0,100,626,1,2022-03-24 11:46:23,"R_2EGpxME5JNfjuEv","anonymous","EN",1,2,9,4,3,0,1,1,NA,NA,NA,NA,NA,NA,1,2,1,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,0,100,0,0,85,15,0,8,8,84,0,5,4,4,4,5,4,5,2,4,4,4,4,3,4,2,1,4,4,2,2,1,1,4,4,1,8,1,6,6,6,3,2,1,2,6,5,7,5,5,3,6,5,7,6,5,4,3,3,3,4,2,4,4,4,4,4,3,1,7,6,6,6,5,15,28,11,21,19,20,25,22,24,3,14,26,23,7,5,6,1,12,16,18,8,10,17,4,2,29,27,9,30,13
2022-03-27 15:50:04,2022-03-27 16:02:03,0,100,719,1,2022-03-27 16:02:03,"R_D97ZWnsvb5jaOlj","anonymous","EN",1,0,9,5,1,0,1,2,NA,NA,1,NA,NA,NA,2,2,1,3,0,1,1,1,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,10,0,0,100,0,0,100,0,20,20,20,40,0,8,4,3,5,2,2,3,3,4,4,3,2,5,2,2,2,2,4,2,2,2,2,2,4,1,10,1,5,4,4,1,2,3,6,2,2,2,2,2,6,2,2,2,2,2,6,2,2,2,2,2,6,2,2,2,2,2,6,2,2,2,2,2,5,18,16,11,25,15,20,19,28,7,17,13,1,14,4,2,23,12,10,24,22,26,3,8,6,21,9,27,30,29
2022-03-27 21:58:27,2022-03-27 22:27:22,0,100,1734,1,2022-03-27 22:27:23,"R_3Huj0bq1QNlsMe1","anonymous","EN",1,0,9,5,1,0,1,4,1,NA,NA,NA,NA,NA,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,5,0,0,100,0,0,100,0,0,15,20,65,0,3,4,4,4,4,4,3,4,2,4,4,5,4,4,4,4,4,4,3,3,3,4,4,4,1,9,1,2,2,2,1,2,3,4,6,2,3,2,2,4,2,2,3,2,2,4,3,2,4,2,2,6,2,2,3,2,2,4,3,2,5,2,4,7,29,6,18,1,5,30,14,24,4,28,12,25,13,21,27,15,26,20,23,16,9,22,19,3,8,10,2,17,11
2022-03-28 13:00:23,2022-03-28 13:07:54,0,100,450,1,2022-03-28 13:07:55,"R_1LNCDnVmapIO4C8","anonymous","EN",1,0,9,5,1,0,1,3,NA,NA,NA,NA,1,NA,3,1,1,3,0,1,1,1,3,0,1,2,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,10,0,0,100,0,0,100,0,0,5,15,80,0,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,9,1,2,2,1,1,2,3,5,1,1,3,1,1,5,1,1,1,1,1,5,1,1,4,1,1,7,1,1,1,1,1,7,1,1,1,1,1,20,23,8,5,18,16,3,11,9,17,13,19,6,25,2,4,29,24,1,12,10,28,7,14,21,26,22,27,15,30
2022-03-28 12:23:07,2022-03-28 14:50:17,0,100,8830,1,2022-03-28 14:50:18,"R_1QaB7658FiKLtZG","anonymous","EN",1,0,9,5,1,0,1,4,1,1,NA,NA,NA,NA,3,2,1,1,2,2,2,1,1,0,1,1,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,0,95,5,0,90,10,0,13,27,60,0,7,4,4,5,3,4,3,5,4,4,5,4,5,5,5,5,5,2,4,3,5,2,5,5,1,8,1,4,4,4,1,2,3,6,6,1,2,2,1,6,2,1,1,1,1,4,1,1,4,1,2,4,2,1,4,1,1,6,2,2,2,1,3,20,21,26,5,8,30,9,13,11,14,6,28,23,15,19,1,17,3,10,7,25,16,27,18,2,4,22,24,29,12
2022-03-28 19:13:58,2022-03-28 19:27:14,0,100,795,1,2022-03-28 19:27:14,"R_wN7kMhBO6AXKd45","anonymous","EN",1,0,9,5,1,0,1,3,NA,NA,NA,NA,1,NA,3,2,1,1,0,1,2,1,1,0,1,1,2,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,27,10,24,76,0,0,100,0,3,16,28,53,0,8,4,4,4,2,2,2,4,4,4,4,4,3,3,4,5,1,2,2,2,2,1,2,3,1,9,1,2,2,2,1,2,3,2,3,2,2,1,1,5,3,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,6,2,2,24,12,23,28,1,3,6,8,25,4,19,15,27,5,11,13,20,18,16,2,21,9,14,10,30,26,22,7,29,17
2022-03-28 22:31:27,2022-03-28 22:47:09,0,100,941,1,2022-03-28 22:47:10,"R_ukp4s5Z8gG73a93","anonymous","EN",1,0,9,5,1,0,1,3,1,NA,1,NA,NA,NA,3,2,1,1,0,1,1,1,3,0,1,2,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,5,0,0,100,0,0,100,0,0,20,15,65,0,7,4,5,5,1,3,1,5,3,4,2,2,5,3,4,5,4,1,3,1,1,1,1,3,1,9,1,2,1,2,1,2,3,4,2,2,4,2,3,4,2,2,2,2,2,5,2,2,2,2,2,4,1,1,2,2,1,6,2,3,4,3,1,15,2,29,6,10,26,12,9,25,21,23,28,27,3,20,4,7,14,16,11,8,19,1,18,5,17,30,22,24,13
2022-03-22 08:16:48,2022-03-22 08:16:53,0,3,5,0,2022-03-29 08:16:57,"R_3MhWF0hpyElQRKb","anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-23 12:03:27,2022-03-23 12:04:20,0,3,53,0,2022-03-30 12:11:09,"R_r2bDYU0kn4JV2FP","anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-31 17:35:22,2022-03-31 17:56:09,0,100,1246,1,2022-03-31 17:56:10,"R_1lmHalwIJCn9H78","anonymous","EN",1,0,9,4,1,0,1,3,1,NA,1,NA,NA,NA,2,2,1,3,0,1,1,1,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,10,0,0,100,0,0,100,0,30,15,30,25,0,12,5,5,5,4,3,4,4,3,3,4,2,5,2,2,5,3,2,3,3,2,3,4,4,1,8,1,5,6,5,1,3,2,3,5,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,5,5,2,4,4,2,27,1,19,28,24,3,11,4,30,9,2,17,21,14,18,10,8,13,6,15,5,26,12,23,7,20,22,25,16,29
2022-04-01 09:45:26,2022-04-04 13:36:51,0,100,273085,1,2022-04-04 13:36:52,"R_WD1xhEFKrtSKUmJ","anonymous","EN",1,1,9,5,1,0,1,3,NA,1,NA,NA,NA,NA,1,2,1,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,100,0,0,0,100,0,0,10,15,75,0,8,5,5,5,5,5,5,5,5,5,5,4,4,4,3,5,5,5,4,5,5,5,5,5,1,8,1,3,5,3,1,2,3,5,1,1,2,1,1,5,1,1,2,1,1,6,1,1,2,1,2,5,1,1,2,1,1,6,2,1,2,1,1,6,20,23,8,24,16,28,13,5,18,27,21,9,17,12,30,14,11,29,4,10,7,25,3,1,2,19,22,26,15
2022-04-04 15:00:39,2022-04-04 15:08:51,0,100,491,1,2022-04-04 15:08:51,"R_3M4ecnZHgVSMgOD","anonymous","EN",1,0,9,5,1,0,1,4,1,NA,NA,NA,NA,NA,3,1,1,3,0,1,2,1,1,0,1,1,1,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,2,0,0,100,0,0,100,0,0,3,5,92,0,10,4,5,5,4,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,9,1,3,2,2,1,2,3,4,5,1,4,2,2,6,2,2,4,2,2,4,4,4,4,4,2,3,2,2,5,2,2,6,1,2,2,2,2,12,28,11,3,23,13,26,30,27,4,9,21,22,14,24,7,15,6,5,25,17,1,16,2,19,8,18,29,10,20
2022-03-29 12:39:20,2022-03-29 12:41:50,0,32,150,0,2022-04-05 12:43:10,"R_R4Tk44HYlY0b3ZT","anonymous","EN",1,1,11,5,1,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-01 12:56:06,2022-04-01 12:56:28,0,9,21,0,2022-04-08 12:56:38,"R_2VKlEoXdIZ06c78","anonymous","EN",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-05 13:59:36,2022-04-05 13:59:42,0,3,6,0,2022-04-12 13:59:44,"R_3qlZCg0USflLxjc","anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-18 16:24:13,2022-04-18 16:56:55,0,100,1962,1,2022-04-18 16:56:56,"R_1l5HBIin4oAAyLS","anonymous","EN",1,0,9,5,1,0,1,2,NA,1,1,NA,NA,NA,1,1,1,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,20,0,0,100,0,0,0,100,20,20,20,40,0,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,10,1,4,4,4,1,2,3,7,1,1,1,1,1,7,1,1,1,1,1,7,1,1,1,1,1,7,1,1,1,1,1,7,1,1,1,1,1,30,1,10,3,24,9,18,5,20,7,16,22,17,15,26,11,27,13,14,25,21,28,2,4,8,29,23,19,6,12
2022-04-18 22:31:52,2022-04-18 22:32:03,0,3,11,0,2022-04-25 22:32:06,"R_1gvW6oL7S8wav7Y","anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-16 12:18:47,2022-09-16 12:19:15,0,9,27,0,2022-09-23 12:19:20,"R_qFnppmOuYM05Yfn","anonymous","EN",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
